[02:24:31] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731201868828.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[02:24:31] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wixie, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_hunter, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_stalker, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_guardian, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:wilden_boss, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:drygmy, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_starbuncle, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_wixie, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_bookwyrm, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_drygmy, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_whirlisprig, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:familiar_amethyst_golem, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:cascading_weald_walker, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:flourishing_weald_walker, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:blazing_weald_walker, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:vexing_weald_walker, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:amethyst_golem, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:gift_starby, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:animated_block, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:animated_head, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to ars_nouveau:lily, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to aether:whirlwind, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to aether:evil_whirlwind, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to iceandfire:dragon_skull, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to iceandfire:stone_statue, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to iceandfire:mob_skull, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to twilightforest:plateau_boss, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to twilightforest:roving_cube, has custom renderer that is not LivingEntityRenderer.
[02:25:43] [Render thread/WARN]: Could not apply rainbow color layer to draconicevolution:draconic_guardian, has custom renderer that is not LivingEntityRenderer.
[02:25:44] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/INFO]: Reloaded glint shaders.
[02:25:44] [Render thread/WARN]: Shader supplementaries:static_noise could not find sampler named Sampler1 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader botania:film_grain_particle could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader cofh_core:particle_over could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader cofh_core:particle_add could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader cofh_core:particle_screen could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader brandonscore:contributor/badge_outline could not find uniform named BaseColor in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader brandonscore:contributor/patreon_core could not find uniform named Transition in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named IViewRotMat in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogStart in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogEnd in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogColor in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_cutout could not find sampler named Sampler1 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_cutout could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_cutout could not find uniform named FogColor in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_translucent could not find sampler named Sampler1 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_translucent could not find sampler named Sampler2 in the specified shader program.
[02:25:44] [Render thread/WARN]: Shader forbidden_arcanus:rendertype_entity_fullbright_translucent could not find uniform named FogColor in the specified shader program.
[02:25:44] [Render thread/INFO]: Created: 2048x1024x0 minecraft:textures/atlas/particles.png-atlas
[02:25:44] [Render thread/WARN]: Missing particle sprites: ancient_elements:crystal_shard_3
[02:25:44] [Render thread/INFO]: Created: 512x256x0 minecraft:textures/atlas/paintings.png-atlas
[02:25:44] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/mob_effects.png-atlas
[02:25:44] [Render thread/INFO]: Created: 512x256x0 codechickenlib:textures/atlas/gui.png-atlas
[02:25:44] [Render thread/INFO]: Created: 256x128x0 twilightforest:textures/atlas/magic_paintings.png-atlas
[02:25:44] [Render thread/INFO]: BookContentResourceListenerLoader preloaded 1930 jsons
[02:25:44] [Render thread/INFO]: Created: 256x256x0 jei:textures/atlas/gui.png-atlas
[02:25:44] [Render thread/INFO]: Created: 512x256x0 mekanism:textures/atlas/robit.png-atlas
[02:25:44] [Render thread/INFO]: Loaded 52 train hat configurations.
[02:25:44] [Render thread/INFO]: Created: 512x512x0 brandonscore:textures/atlas/gui.png-atlas
[02:25:44] [Render thread/INFO]: Created: 256x256x0 draconicevolution:textures/atlas/module.png-atlas
[02:25:44] [Render thread/INFO]: Created: 2048x1024x0 draconicevolution:textures/atlas/gui.png-atlas
[02:25:44] [Render thread/INFO]: Created: 256x256x0 moonlight:textures/atlas/map_markers.png-atlas
[02:25:44] [Render thread/INFO]: Created: 128x128x0 enderio:textures/atlas/conduit_icons.png-atlas
[02:25:44] [Render thread/INFO]: Successfully loaded image 'supplementaries:textures/block/gottem.gif'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/chat_sounds.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/discord.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/event_sounds.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/kofi.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/mod_sounds.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/modrinth.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/ui_sounds.webp'
[02:25:44] [Render thread/INFO]: Successfully loaded image 'sounds:textures/gui/world_sounds.webp'
[02:25:44] [Render thread/INFO]: [ETF]: reloading ETF data.
[02:25:44] [Render thread/INFO]: [ETF]: emissive suffixes loaded: {_e}.
[02:25:46] [Render thread/WARN]: Game took 77.622 seconds to start
[02:25:48] [Render thread/INFO]: Loaded config for: smoothchunk.json
[02:25:48] [Render thread/INFO]: Loaded config for: chunksending.json
[02:25:48] [Render thread/INFO]: Loaded config for: limitedchunks.json
[02:25:48] [Render thread/INFO]: Loaded config for: betterchunkloading.json
[02:25:48] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[02:25:48] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gl.device.GLRenderDevice$ImmediateDrawCommandList, which may cause instability.
[02:25:48] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.immediate.model.BakedModelEncoder, which may cause instability.
[02:25:52] [Render thread/INFO]: Injecting existing registry data into this CLIENT instance
[02:25:52] [Render thread/ERROR]: Cristel Lib Config Pack has no data
[02:25:52] [Render thread/WARN]: T&T Waystone Patch Pack accepted!
[02:25:52] [Render thread/INFO]: Generated runtime SERVER_DATA for pack Supplementaries Generated Pack (supplementaries) in: 104 ms
[02:25:55] [Render thread/INFO]: Adding datapack listener capsid_recipes
[02:25:55] [Worker-ResourceReload-0/WARN]: Unable to find registry for tag directory tags/worldgen/structure_pool_element
[02:25:55] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/forbidden_arcanus/enhancer/definition
[02:25:55] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/worldgen/structure_processor
[02:25:55] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/forge/structure_modifier
[02:25:55] [Worker-ResourceReload-7/WARN]: Unable to find registry for tag directory tags/loot_pool_entry_type
[02:25:55] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/worldgen/material_rule
[02:25:55] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/creative_mode_tab
[02:25:55] [Worker-ResourceReload-12/WARN]: Unable to find registry for tag directory tags/worldgen/processor_list
[02:25:55] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/dimension
[02:25:55] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/moonlight/soft_fluids
[02:25:55] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/loot_function_type
[02:25:55] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/worldgen/multi_noise_biome_source_parameter_list
[02:25:55] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/loot_nbt_provider_type
[02:25:55] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/worldgen/trunk_placer_type
[02:25:55] [Worker-ResourceReload-11/WARN]: Unable to find registry for tag directory tags/chat_type
[02:25:55] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/worldgen/structure_piece
[02:25:55] [Worker-ResourceReload-14/WARN]: Unable to find registry for tag directory tags/loot_number_provider_type
[02:25:55] [Worker-ResourceReload-1/WARN]: Unable to find registry for tag directory tags/worldgen/configured_carver
[02:25:55] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/loot_condition_type
[02:25:55] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/forbidden_arcanus/hephaestus_forge/ritual
[02:25:55] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/twilight/magic_paintings
[02:25:55] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/trim_pattern
[02:25:55] [Worker-ResourceReload-0/WARN]: Unable to find registry for tag directory tags/dimension_type
[02:25:55] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/worldgen/material_condition
[02:25:55] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/game_events
[02:25:55] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/float_provider_type
[02:25:55] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/loot_score_provider_type
[02:25:55] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/instrument
[02:25:55] [Worker-ResourceReload-11/WARN]: Unable to find registry for tag directory tags/decorated_pot_patterns
[02:25:55] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/height_provider_type
[02:25:55] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/worldgen/noise
[02:25:55] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/worldgen/placed_feature
[02:25:55] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/int_provider_type
[02:25:55] [Worker-ResourceReload-12/WARN]: Unable to find registry for tag directory tags/custom_stat
[02:25:55] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/banner_pattern
[02:25:55] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/worldgen/density_function
